groupResult.Bipolar.ID	groupResult.Bipolar.chrom	groupResult.Bipolar.loc.start	groupResult.Bipolar.loc.end	groupResult.Bipolar.num.mark	groupResult.Bipolar.seg.mean
X.Bipolar.qn.22	1	228363521	249219611	5820	0.0015
X.Bipolar.qn.22	10	96730	56575396	12859	0.003
X.Bipolar.qn.22	10	56629695	56666396	4	-0.3678
X.Bipolar.qn.22	10	56700224	69835125	1638	0.0161
X.Bipolar.qn.22	10	69835215	69835323	7	0.2888
X.Bipolar.qn.22	10	69836236	135498991	22101	-0.0012
X.Bipolar.qn.22	11	189654	507426	505	-0.0205
X.Bipolar.qn.22	11	507455	507468	2	0.5346
X.Bipolar.qn.22	11	507502	134945853	42852	-6e-04
X.Bipolar.qn.22	12	186000	54402468	15430	0.0024
X.Bipolar.qn.22	12	54402697	54402717	4	-0.3472
X.Bipolar.qn.22	12	54402888	85412981	6895	0.007
X.Bipolar.qn.22	12	85429993	85430997	14	0.1683
X.Bipolar.qn.22	12	85451455	133779169	17079	8e-04
X.Bipolar.qn.22	13	19448912	113699016	16991	0.0046
X.Bipolar.qn.22	13	113699440	113713924	32	0.1619
X.Bipolar.qn.22	13	113713970	114988303	1181	-0.0068
X.Bipolar.qn.22	13	114991689	114992068	4	0.1915
X.Bipolar.qn.22	13	114992440	115094006	71	-0.0145
X.Bipolar.qn.22	14	19613906	20404281	13	0.3857
X.Bipolar.qn.22	14	20469394	107288070	26027	0.0014
X.Bipolar.qn.22	15	20152530	102513445	24849	-6e-04
X.Bipolar.qn.22	16	85741	212464	127	-0.0251
X.Bipolar.qn.22	16	214776	214970	2	0.4135
X.Bipolar.qn.22	16	215410	3507875	5013	-0.0187
X.Bipolar.qn.22	16	3507895	3507899	2	0.5598
X.Bipolar.qn.22	16	3508002	28609531	7313	-0.0026
X.Bipolar.qn.22	16	28621382	28622525	3	0.2861
X.Bipolar.qn.22	16	28632419	32473096	2361	-0.0101
X.Bipolar.qn.22	16	32610854	32611277	3	0.3486
X.Bipolar.qn.22	16	32822612	90163073	17868	-0.0046
X.Bipolar.qn.22	17	3075	800100	657	-0.0089
X.Bipolar.qn.22	17	800263	800761	7	0.198
X.Bipolar.qn.22	17	804509	18576472	9363	-0.005
X.Bipolar.qn.22	17	18580584	18671452	3	-0.3682
X.Bipolar.qn.22	17	18680666	44208035	10556	-0.002
X.Bipolar.qn.22	17	44213797	44269794	30	0.304
X.Bipolar.qn.22	17	44270211	44271316	9	0.0189
X.Bipolar.qn.22	17	44271469	44341754	11	0.1991
X.Bipolar.qn.22	17	44344142	55038442	3979	-0.0031
X.Bipolar.qn.22	17	55038508	55038524	3	-0.3256
X.Bipolar.qn.22	17	55038529	77987482	10058	0.0014
X.Bipolar.qn.22	17	77997453	77997922	3	0.2924
X.Bipolar.qn.22	17	78003528	80706786	3680	-0.0143
X.Bipolar.qn.22	17	80708279	80708632	5	0.2499
X.Bipolar.qn.22	17	80709150	81060259	631	-0.018
X.Bipolar.qn.22	18	10862	78012216	13349	0.0026
X.Bipolar.qn.22	19	264871	12477259	10201	-0.0147
X.Bipolar.qn.22	19	12511964	12522993	8	-0.2429
X.Bipolar.qn.22	19	12551876	59097644	22983	-0.0107
X.Bipolar.qn.22	2	18435	4184127	2167	-0.0064
X.Bipolar.qn.22	2	4188377	4188382	2	0.6486
X.Bipolar.qn.22	2	4188400	74010621	17716	0.0029
X.Bipolar.qn.22	2	74035104	74035110	2	-0.3944
X.Bipolar.qn.22	2	74041420	139537745	12743	2e-04
X.Bipolar.qn.22	2	139537824	139538601	7	-0.1532
X.Bipolar.qn.22	2	139538746	243031026	24339	0.0035
X.Bipolar.qn.22	20	68112	62948134	20701	-0.0043
X.Bipolar.qn.22	21	10990890	48091011	9024	-0.0019
X.Bipolar.qn.22	22	16868045	24314208	3016	-0.0133
X.Bipolar.qn.22	22	24372133	24384340	7	0.5423
X.Bipolar.qn.22	22	24399518	51222011	12822	-0.0066
X.Bipolar.qn.22	3	64070	53926047	15181	-0.0031
X.Bipolar.qn.22	3	53926056	53926101	3	0.5014
X.Bipolar.qn.22	3	53926156	101439952	6145	0.011
X.Bipolar.qn.22	3	101441433	101443479	12	0.2404
X.Bipolar.qn.22	3	101443481	197840782	22231	0.0042
X.Bipolar.qn.22	4	43882	4119674	3567	-0.0159
X.Bipolar.qn.22	4	4137166	4145468	4	0.3007
X.Bipolar.qn.22	4	4173660	190943979	28400	0.0046
X.Bipolar.qn.22	5	12322	107005999	18798	0.0025
X.Bipolar.qn.22	5	107006409	107006413	2	0.516
X.Bipolar.qn.22	5	107006512	177387796	18557	0.0029
X.Bipolar.qn.22	5	177391178	177401923	6	-0.3154
X.Bipolar.qn.22	5	177409334	180876284	2023	-0.0112
X.Bipolar.qn.22	6	154566	254967	38	-0.0072
X.Bipolar.qn.22	6	255877	290588	9	0.2585
X.Bipolar.qn.22	6	290692	29649024	9938	0.0058
X.Bipolar.qn.22	6	29649084	29649092	2	0.5988
X.Bipolar.qn.22	6	29649807	31237824	2802	0.0045
X.Bipolar.qn.22	6	31238036	31239324	5	0.597
X.Bipolar.qn.22	6	31239411	31322926	34	0.0502
X.Bipolar.qn.22	6	31324921	31325085	8	0.4493
X.Bipolar.qn.22	6	31334738	32452388	3225	-0.0012
X.Bipolar.qn.22	6	32490444	32551949	10	0.6161
X.Bipolar.qn.22	6	32552039	32668561	14	0.2164
X.Bipolar.qn.22	6	32684529	171033352	30696	0.0031
X.Bipolar.qn.22	7	41525	26132589	8890	-0.0032
X.Bipolar.qn.22	7	26137796	26143257	4	-0.3199
X.Bipolar.qn.22	7	26156403	27154264	357	-0.0044
X.Bipolar.qn.22	7	27154305	27154845	7	0.1642
X.Bipolar.qn.22	7	27154911	159023827	30676	-8e-04
X.Bipolar.qn.22	8	176533	146295100	33584	7e-04
X.Bipolar.qn.22	9	73704	21615777	2469	0.0076
X.Bipolar.qn.22	9	21653222	21653628	2	-0.4488
X.Bipolar.qn.22	9	21675186	141102504	20570	-9e-04
X.Bipolar.qn.23	1	69591	148855367	42648	2e-04
X.Bipolar.qn.23	1	148855372	149239082	31	0.1209
X.Bipolar.qn.23	1	149284924	205818956	17198	0.0022
X.Bipolar.qn.23	1	205819179	205819609	10	-0.2482
X.Bipolar.qn.23	1	205820014	248685382	11772	4e-04
X.Bipolar.qn.23	1	248790459	248791716	2	0.4799
X.Bipolar.qn.23	1	248845076	249219611	156	-0.0013
X.Bipolar.qn.23	10	96730	134594987	35307	0
X.Bipolar.qn.23	10	134595014	134597358	15	0.1576
X.Bipolar.qn.23	10	134597884	135122313	982	-0.0108
X.Bipolar.qn.23	10	135122752	135122768	3	0.3455
X.Bipolar.qn.23	10	135122788	135498991	302	-0.0197
X.Bipolar.qn.23	11	189654	507426	505	0.0065
X.Bipolar.qn.23	11	507455	507468	2	0.4517
X.Bipolar.qn.23	11	507502	2214677	2399	-0.007
X.Bipolar.qn.23	11	2215862	2218959	2	0.782
X.Bipolar.qn.23	11	2219053	70256681	23016	-0.0015
X.Bipolar.qn.23	11	70257035	70257059	2	-0.4427
X.Bipolar.qn.23	11	70257149	134945853	17433	0.0012
X.Bipolar.qn.23	12	186000	42775908	10195	5e-04
X.Bipolar.qn.23	12	42790907	42987806	78	0.1695
X.Bipolar.qn.23	12	42996600	54402468	5157	-3e-04
X.Bipolar.qn.23	12	54402697	54402717	4	0.4502
X.Bipolar.qn.23	12	54402888	133779169	23988	6e-04
X.Bipolar.qn.23	13	19448912	115094006	18279	1e-04
X.Bipolar.qn.23	14	19613906	20404281	13	0.5693
X.Bipolar.qn.23	14	20469394	106878213	25963	-4e-04
X.Bipolar.qn.23	14	106891011	106912909	4	0.3243
X.Bipolar.qn.23	14	106916953	107288070	60	4e-04
X.Bipolar.qn.23	15	20152530	102513445	24849	-0.0012
X.Bipolar.qn.23	16	85741	34456429	14938	-0.0033
X.Bipolar.qn.23	16	34473993	34741823	39	0.152
X.Bipolar.qn.23	16	34760531	90163073	17715	-0.0026
X.Bipolar.qn.23	17	3075	44159144	20573	-6e-04
X.Bipolar.qn.23	17	44178504	44269794	43	0.3159
X.Bipolar.qn.23	17	44270211	44341754	20	0.1285
X.Bipolar.qn.23	17	44344142	81058949	18356	0.0011
X.Bipolar.qn.23	17	81060149	81060259	3	0.336
X.Bipolar.qn.23	18	10862	64266420	10524	-7e-04
X.Bipolar.qn.23	18	64271341	64271503	4	0.2984
X.Bipolar.qn.23	18	64271639	78012216	2821	-0.0046
X.Bipolar.qn.23	19	264871	59097644	33192	-0.0024
X.Bipolar.qn.23	2	18435	228239025	49731	1e-04
X.Bipolar.qn.23	2	228242068	228253636	12	0.1842
X.Bipolar.qn.23	2	228260682	243031026	7234	1e-04
X.Bipolar.qn.23	20	68112	62948134	20701	-0.0013
X.Bipolar.qn.23	21	10990890	47648933	8675	-0.001
X.Bipolar.qn.23	21	47649125	47649127	2	-0.4484
X.Bipolar.qn.23	21	47649172	48091011	347	-0.0094
X.Bipolar.qn.23	22	16868045	31380418	5761	-0.0056
X.Bipolar.qn.23	22	31391193	31460131	8	0.2384
X.Bipolar.qn.23	22	31475122	50309524	9135	-0.0024
X.Bipolar.qn.23	22	50310904	50311977	3	-0.3308
X.Bipolar.qn.23	22	50312165	51222011	938	-0.0043
X.Bipolar.qn.23	3	64070	10149466	1747	-0.003
X.Bipolar.qn.23	3	10149803	10150224	10	0.162
X.Bipolar.qn.23	3	10150487	21792684	3392	-0.0014
X.Bipolar.qn.23	3	21792857	21792875	2	0.3755
X.Bipolar.qn.23	3	21792938	33678798	2006	-0.0026
X.Bipolar.qn.23	3	33686785	33688381	7	0.1705
X.Bipolar.qn.23	3	33700962	53926047	8017	-0.0041
X.Bipolar.qn.23	3	53926056	53926101	3	0.2774
X.Bipolar.qn.23	3	53926156	101439952	6145	0.0033
X.Bipolar.qn.23	3	101441433	101446279	19	0.1516
X.Bipolar.qn.23	3	101446936	151508124	11462	-4e-04
X.Bipolar.qn.23	3	151513143	151536280	9	-0.355
X.Bipolar.qn.23	3	151553836	197840782	10753	0.0017
X.Bipolar.qn.23	4	43882	46391532	11157	-0.0015
X.Bipolar.qn.23	4	46391694	46391737	3	0.4871
X.Bipolar.qn.23	4	46391803	190941752	20808	0.0017
X.Bipolar.qn.23	4	190942739	190943979	3	0.3473
X.Bipolar.qn.23	5	12322	69483768	12860	-0.0018
X.Bipolar.qn.23	5	70307538	70309843	4	-0.3366
X.Bipolar.qn.23	5	70681227	135416331	11882	0.0033
X.Bipolar.qn.23	5	135416381	135416412	4	-0.2881
X.Bipolar.qn.23	5	135416529	140553150	2203	0.0022
X.Bipolar.qn.23	5	140554819	140557249	4	0.7287
X.Bipolar.qn.23	5	140559871	180670960	12388	-0.0017
X.Bipolar.qn.23	5	180670992	180671201	4	0.3056
X.Bipolar.qn.23	5	180671259	180876284	37	0.003
X.Bipolar.qn.23	6	154566	29648468	9975	0.0016
X.Bipolar.qn.23	6	29648507	29649092	12	0.395
X.Bipolar.qn.23	6	29649807	29895204	207	0.0098
X.Bipolar.qn.23	6	29910755	29910778	3	-0.3292
X.Bipolar.qn.23	6	29913343	31448932	2716	3e-04
X.Bipolar.qn.23	6	31458944	31461821	6	-0.3101
X.Bipolar.qn.23	6	31461972	32451079	3141	-0.0017
X.Bipolar.qn.23	6	32452388	32668561	25	0.3291
X.Bipolar.qn.23	6	32684529	171033352	30696	0.0011
X.Bipolar.qn.23	7	41525	36131856	11949	0.0012
X.Bipolar.qn.23	7	36134235	36134701	4	0.2923
X.Bipolar.qn.23	7	36134806	73256925	6180	-4e-04
X.Bipolar.qn.23	7	73257045	73257083	3	0.6738
X.Bipolar.qn.23	7	73257498	80750194	1646	0.0016
X.Bipolar.qn.23	7	80785475	80805200	10	-0.3578
X.Bipolar.qn.23	7	80838279	159023827	20142	-6e-04
X.Bipolar.qn.23	8	176533	7880801	2272	-0.0089
X.Bipolar.qn.23	8	8084126	8086146	4	0.4653
X.Bipolar.qn.23	8	8109054	58663328	11934	-0.0013
X.Bipolar.qn.23	8	58714920	58716827	2	0.416
X.Bipolar.qn.23	8	58717759	146295100	19372	-9e-04
X.Bipolar.qn.23	9	73704	141102504	23041	8e-04
X.Bipolar.qn.24	1	69591	62948948	30633	0.0061
X.Bipolar.qn.24	1	62953857	63087608	17	-0.1689
X.Bipolar.qn.24	1	63091395	75155325	2006	-0.0099
X.Bipolar.qn.24	1	75174567	75175191	3	-0.3215
X.Bipolar.qn.24	1	75197397	84629127	1113	-0.0247
X.Bipolar.qn.24	1	84629340	84639778	12	-0.1741
X.Bipolar.qn.24	1	84693777	111927153	5639	-0.0038
X.Bipolar.qn.24	1	111929363	111934770	6	-0.3231
X.Bipolar.qn.24	1	111936005	206311461	20547	6e-04
X.Bipolar.qn.24	1	206316083	206330041	20	-0.2113
X.Bipolar.qn.24	1	206588542	220112256	3324	-0.0044
X.Bipolar.qn.24	1	220128430	220142138	10	-0.1684
X.Bipolar.qn.24	1	220165129	220291627	54	0.0068
X.Bipolar.qn.24	1	220291666	220297648	6	-0.1667
X.Bipolar.qn.24	1	220309030	249219611	8427	0.0017
X.Bipolar.qn.24	10	96730	117059568	28778	-6e-04
X.Bipolar.qn.24	10	117060666	117466603	13	-0.136
X.Bipolar.qn.24	10	117559046	123418989	1718	-0.004
X.Bipolar.qn.24	10	123422781	123456525	12	-0.3076
X.Bipolar.qn.24	10	123468377	132908496	3431	-3e-04
X.Bipolar.qn.24	10	132909213	132911152	3	-0.9102
X.Bipolar.qn.24	10	132912784	135498991	2654	0.0043
X.Bipolar.qn.24	11	189654	2214677	2906	0.0068
X.Bipolar.qn.24	11	2215862	2218959	2	0.5277
X.Bipolar.qn.24	11	2219053	132813235	39633	0.0014
X.Bipolar.qn.24	11	132813362	132813577	6	-0.2167
X.Bipolar.qn.24	11	132814117	134945853	812	0.0119
X.Bipolar.qn.24	12	186000	14544323	6039	0.0018
X.Bipolar.qn.24	12	14544500	14694314	20	-0.1469
X.Bipolar.qn.24	12	14707097	22618147	1219	-0.0221
X.Bipolar.qn.24	12	22625461	22681352	12	-0.174
X.Bipolar.qn.24	12	22682058	70711895	13209	7e-04
X.Bipolar.qn.24	12	70720909	70731148	9	-0.1929
X.Bipolar.qn.24	12	70732479	113229534	9046	-0.0088
X.Bipolar.qn.24	12	113229582	113229584	2	0.8927
X.Bipolar.qn.24	12	113229617	133779169	9866	0.0076
X.Bipolar.qn.24	13	19448912	86370102	10859	-0.0102
X.Bipolar.qn.24	13	86370663	86381336	10	-0.2486
X.Bipolar.qn.24	13	86439248	114048720	6531	-0.0066
X.Bipolar.qn.24	13	114051373	114054316	6	-0.2977
X.Bipolar.qn.24	13	114054873	115094006	873	0.0066
X.Bipolar.qn.24	14	19613906	61274876	9285	-0.0044
X.Bipolar.qn.24	14	61278708	61410604	12	-0.1753
X.Bipolar.qn.24	14	61430723	101382009	12631	0.0048
X.Bipolar.qn.24	14	101382078	101459539	130	-0.1339
X.Bipolar.qn.24	14	101459547	107288070	3982	0.0079
X.Bipolar.qn.24	15	20152530	22783583	38	0.1492
X.Bipolar.qn.24	15	22798849	44580545	6077	0.0048
X.Bipolar.qn.24	15	44580828	44580953	6	0.2627
X.Bipolar.qn.24	15	44580973	50784467	1438	-0.0053
X.Bipolar.qn.24	15	50789361	50789364	2	0.4296
X.Bipolar.qn.24	15	50789427	93426637	14640	0.0021
X.Bipolar.qn.24	15	93426986	93443708	17	-0.1541
X.Bipolar.qn.24	15	93446560	102513445	2631	0.0017
X.Bipolar.qn.24	16	85741	90163073	32692	0.0078
X.Bipolar.qn.24	17	3075	67223927	28599	0.0074
X.Bipolar.qn.24	17	67224976	67313131	13	-0.1616
X.Bipolar.qn.24	17	67316463	78747180	6735	0.0066
X.Bipolar.qn.24	17	78747227	78751555	8	0.1733
X.Bipolar.qn.24	17	78753273	78808570	89	0.0027
X.Bipolar.qn.24	17	78809852	78809873	2	-0.4851
X.Bipolar.qn.24	17	78811536	79031394	401	0.0213
X.Bipolar.qn.24	17	79031550	79031712	3	-0.4167
X.Bipolar.qn.24	17	79032487	81060259	3145	0.0081
X.Bipolar.qn.24	18	10862	10935	5	0.3643
X.Bipolar.qn.24	18	11143	64092592	10508	-0.0023
X.Bipolar.qn.24	18	64161797	64307792	19	-0.1946
X.Bipolar.qn.24	18	64321351	78012216	2817	-0.0107
X.Bipolar.qn.24	19	264871	55241086	30651	0.0113
X.Bipolar.qn.24	19	55281126	55361685	15	0.1651
X.Bipolar.qn.24	19	55361761	59097644	2526	0.0087
X.Bipolar.qn.24	2	18435	177345796	39268	-0.0021
X.Bipolar.qn.24	2	177353798	177356276	7	-0.2796
X.Bipolar.qn.24	2	177356448	191754464	2290	-0.0258
X.Bipolar.qn.24	2	191760351	191796184	13	-0.1895
X.Bipolar.qn.24	2	191807321	225985098	7825	-0.0028
X.Bipolar.qn.24	2	226041886	226042825	2	-0.4454
X.Bipolar.qn.24	2	226101518	228239025	325	-0.0121
X.Bipolar.qn.24	2	228242068	228253636	12	0.2131
X.Bipolar.qn.24	2	228260682	243031026	7234	0.0041
X.Bipolar.qn.24	20	68112	58411980	17647	0.005
X.Bipolar.qn.24	20	58422508	58459165	10	-0.2042
X.Bipolar.qn.24	20	58461995	62948134	3044	0.0061
X.Bipolar.qn.24	21	10990890	31588661	1606	-0.0311
X.Bipolar.qn.24	21	31588795	31599955	5	-0.1794
X.Bipolar.qn.24	21	31607097	43832066	4233	7e-04
X.Bipolar.qn.24	21	43834271	44113202	199	-0.26
X.Bipolar.qn.24	21	44115988	48091011	2981	0.0027
X.Bipolar.qn.24	22	16868045	24372133	3017	0.0089
X.Bipolar.qn.24	22	24372913	24384340	6	0.323
X.Bipolar.qn.24	22	24399518	25637386	558	0.0033
X.Bipolar.qn.24	22	25669872	25907284	62	0.2039
X.Bipolar.qn.24	22	25911047	51222011	12202	0.0095
X.Bipolar.qn.24	3	64070	15825488	4355	0.0044
X.Bipolar.qn.24	3	15828883	15847439	15	-0.1523
X.Bipolar.qn.24	3	15850965	185525650	34983	-0.0045
X.Bipolar.qn.24	3	185530521	185540331	11	-0.1422
X.Bipolar.qn.24	3	185540407	197840782	4208	7e-04
X.Bipolar.qn.24	4	43882	4119674	3567	0.0083
X.Bipolar.qn.24	4	4137166	4139845	3	0.3535
X.Bipolar.qn.24	4	4145468	123082094	18215	-0.0126
X.Bipolar.qn.24	4	123107257	123117893	5	-0.2613
X.Bipolar.qn.24	4	123126972	140222485	1577	-0.0343
X.Bipolar.qn.24	4	140222502	140222523	3	-0.3776
X.Bipolar.qn.24	4	140222620	147302434	1359	-0.0081
X.Bipolar.qn.24	4	147338344	147379854	9	-0.1567
X.Bipolar.qn.24	4	147393712	155472012	1584	-0.0117
X.Bipolar.qn.24	4	155473467	155486402	8	-0.1843
X.Bipolar.qn.24	4	155486975	190943979	5641	-0.0178
X.Bipolar.qn.24	5	12322	1342124	1416	-0.0022
X.Bipolar.qn.24	5	1342170	1342172	2	0.5241
X.Bipolar.qn.24	5	1342395	1565961	302	8e-04
X.Bipolar.qn.24	5	1594330	1594733	5	0.2455
X.Bipolar.qn.24	5	1596053	100136539	16544	-0.0111
X.Bipolar.qn.24	5	100144067	100233130	20	-0.1451
X.Bipolar.qn.24	5	100236199	179740188	20468	-5e-04
X.Bipolar.qn.24	5	179740743	179741120	4	-0.3039
X.Bipolar.qn.24	5	179742954	180336781	343	0.0065
X.Bipolar.qn.24	5	180377617	180414896	4	0.3743
X.Bipolar.qn.24	5	180432814	180670992	238	-0.0032
X.Bipolar.qn.24	5	180670995	180671201	3	0.3549
X.Bipolar.qn.24	5	180671259	180876284	37	0.0088
X.Bipolar.qn.24	6	154566	7342525	2756	-0.0012
X.Bipolar.qn.24	6	7348420	7348426	2	0.5815
X.Bipolar.qn.24	6	7362418	27619478	5440	-0.0019
X.Bipolar.qn.24	6	27631041	27657814	30	0.1896
X.Bipolar.qn.24	6	27661566	30815927	3892	0.0082
X.Bipolar.qn.24	6	30815976	30815985	2	-0.7164
X.Bipolar.qn.24	6	30816080	32452388	3939	0.0109
X.Bipolar.qn.24	6	32490444	32634362	23	0.2799
X.Bipolar.qn.24	6	32668561	72892597	10744	-4e-04
X.Bipolar.qn.24	6	72892901	73032473	22	-0.1374
X.Bipolar.qn.24	6	73038603	100958382	3697	-0.0128
X.Bipolar.qn.24	6	101002295	101168404	9	-0.1988
X.Bipolar.qn.24	6	101244152	168493848	14578	-0.0074
X.Bipolar.qn.24	6	168495097	168495103	2	-0.5155
X.Bipolar.qn.24	6	168498470	171033352	1645	-0.0025
X.Bipolar.qn.24	7	41525	26132589	8890	-0.0024
X.Bipolar.qn.24	7	26137796	26143257	4	-0.5292
X.Bipolar.qn.24	7	26156403	113883098	18312	-0.0047
X.Bipolar.qn.24	7	113926919	114270708	33	-0.141
X.Bipolar.qn.24	7	114292307	141738233	6156	-0.0046
X.Bipolar.qn.24	7	141787221	141794412	5	-0.3364
X.Bipolar.qn.24	7	141804551	159023827	6534	0.0039
X.Bipolar.qn.24	8	176533	17580549	4623	0.0012
X.Bipolar.qn.24	8	17580950	17581501	5	-0.3071
X.Bipolar.qn.24	8	17582299	17722885	57	0.0044
X.Bipolar.qn.24	8	17738271	17738274	2	-0.9516
X.Bipolar.qn.24	8	17739686	93771909	14790	-0.0046
X.Bipolar.qn.24	8	93823792	93933251	16	-0.1795
X.Bipolar.qn.24	8	93936331	137677955	9112	-0.0071
X.Bipolar.qn.24	8	137726477	137808438	12	-0.4019
X.Bipolar.qn.24	8	137878016	146295100	4967	0.0067
X.Bipolar.qn.24	9	73704	104757854	10813	-0.0021
X.Bipolar.qn.24	9	105017711	105764606	9	-0.224
X.Bipolar.qn.24	9	105800346	141102504	12219	0.0035
X.Bipolar.qn.25	1	69591	111927153	39423	0.0014
X.Bipolar.qn.25	1	111929363	111934770	6	-0.3085
X.Bipolar.qn.25	1	111936005	148929710	3222	-0.0023
X.Bipolar.qn.25	1	149105795	149231370	27	-0.2995
X.Bipolar.qn.25	1	149239082	249219611	29139	-8e-04
X.Bipolar.qn.25	10	96730	135498991	36609	-9e-04
X.Bipolar.qn.25	11	189654	134945853	43359	6e-04
X.Bipolar.qn.25	12	186000	7780736	4097	0.0025
X.Bipolar.qn.25	12	7781004	7781431	5	0.2714
X.Bipolar.qn.25	12	7791451	7986646	74	-0.0166
X.Bipolar.qn.25	12	7996790	8124127	45	0.2073
X.Bipolar.qn.25	12	8128248	12878379	1392	-0.0035
X.Bipolar.qn.25	12	12878428	12878440	2	0.5574
X.Bipolar.qn.25	12	12878752	54402468	9815	-0.0031
X.Bipolar.qn.25	12	54402697	54402717	4	0.4594
X.Bipolar.qn.25	12	54402888	113229534	14120	-0.0021
X.Bipolar.qn.25	12	113229582	113229584	2	0.7361
X.Bipolar.qn.25	12	113229617	133779169	9866	0.0043
X.Bipolar.qn.25	13	19448912	79233273	10455	-0.0049
X.Bipolar.qn.25	13	79233349	79233506	2	-0.5593
X.Bipolar.qn.25	13	79234144	115094006	7822	-0.0014
X.Bipolar.qn.25	14	19613906	20482899	15	-0.2064
X.Bipolar.qn.25	14	20483579	21344870	441	-0.0043
X.Bipolar.qn.25	14	21359737	21405556	7	0.2026
X.Bipolar.qn.25	14	21423769	107288070	25577	8e-04
X.Bipolar.qn.25	15	20152530	25418880	585	-0.0018
X.Bipolar.qn.25	15	25420991	25430671	14	-0.298
X.Bipolar.qn.25	15	25431655	75165821	15326	-2e-04
X.Bipolar.qn.25	15	75165840	75165896	4	-0.2863
X.Bipolar.qn.25	15	75166111	102513445	8920	0.0023
X.Bipolar.qn.25	16	85741	3507875	5142	0.0103
X.Bipolar.qn.25	16	3507895	3507899	2	-1.2497
X.Bipolar.qn.25	16	3508002	22448272	5605	0.0059
X.Bipolar.qn.25	16	22626088	22734452	15	-0.1541
X.Bipolar.qn.25	16	22738324	34456429	4174	0.0046
X.Bipolar.qn.25	16	34473993	34740934	33	0.2549
X.Bipolar.qn.25	16	34741251	90163073	17721	0.0042
X.Bipolar.qn.25	17	3075	34434265	14457	0.0057
X.Bipolar.qn.25	17	34445934	34479862	7	0.4054
X.Bipolar.qn.25	17	34817706	70801709	14740	0.0033
X.Bipolar.qn.25	17	70815236	70818655	3	-0.3452
X.Bipolar.qn.25	17	70850382	81060259	9788	0.0103
X.Bipolar.qn.25	18	10862	78012216	13349	-0.004
X.Bipolar.qn.25	19	264871	54355226	29976	0.0068
X.Bipolar.qn.25	19	54356384	54369576	19	-0.2287
X.Bipolar.qn.25	19	54369681	59097644	3197	5e-04
X.Bipolar.qn.25	2	18435	132183108	31487	-4e-04
X.Bipolar.qn.25	2	132202532	132232564	6	-0.2574
X.Bipolar.qn.25	2	132234134	243031026	25484	-0.003
X.Bipolar.qn.25	20	68112	62948134	20701	0.0025
X.Bipolar.qn.25	21	10990890	48091011	9024	0.0046
X.Bipolar.qn.25	22	16868045	17489193	36	-5e-04
X.Bipolar.qn.25	22	17489225	17489367	3	-0.3048
X.Bipolar.qn.25	22	17489509	24314208	2977	0.006
X.Bipolar.qn.25	22	24372133	24384340	7	-0.3827
X.Bipolar.qn.25	22	24399518	51222011	12822	0.0063
X.Bipolar.qn.25	3	64070	1811915	117	-0.0203
X.Bipolar.qn.25	3	2029911	2568709	47	0.185
X.Bipolar.qn.25	3	2577667	195339050	42165	-0.0022
X.Bipolar.qn.25	3	195423806	195456627	15	-0.2392
X.Bipolar.qn.25	3	195460176	197840782	1228	0.003
X.Bipolar.qn.25	4	43882	190941752	31968	-0.0054
X.Bipolar.qn.25	4	190942739	190943979	3	-0.3194
X.Bipolar.qn.25	5	12322	17341065	5601	-2e-04
X.Bipolar.qn.25	5	17354504	17354521	2	-0.6367
X.Bipolar.qn.25	5	17360014	68827641	7255	-0.0074
X.Bipolar.qn.25	5	69371421	70309843	6	0.2152
X.Bipolar.qn.25	5	70681227	140221364	13847	-0.0047
X.Bipolar.qn.25	5	140227765	140237879	4	-0.254
X.Bipolar.qn.25	5	140240593	178977181	11500	-0.0022
X.Bipolar.qn.25	5	178977236	178977406	7	0.2572
X.Bipolar.qn.25	5	178978234	180876284	1164	0.0022
X.Bipolar.qn.25	6	154566	255877	39	-0.0097
X.Bipolar.qn.25	6	257261	293285	19	0.1513
X.Bipolar.qn.25	6	297974	29648381	9914	-0.0036
X.Bipolar.qn.25	6	29648400	29648901	12	-0.1987
X.Bipolar.qn.25	6	29649024	29838356	181	0.0071
X.Bipolar.qn.25	6	29854740	29910778	32	-0.3202
X.Bipolar.qn.25	6	29913343	31649638	3439	0
X.Bipolar.qn.25	6	31649728	31651411	19	0.1569
X.Bipolar.qn.25	6	31651676	32605704	2425	0.0071
X.Bipolar.qn.25	6	32607509	32634362	4	-0.3541
X.Bipolar.qn.25	6	32668561	35754758	3501	0.0044
X.Bipolar.qn.25	6	35754906	35766561	14	-0.1698
X.Bipolar.qn.25	6	35771838	171033352	27182	-0.0039
X.Bipolar.qn.25	7	41525	26132589	8890	0.0037
X.Bipolar.qn.25	7	26137796	26143257	4	-0.4018
X.Bipolar.qn.25	7	26156403	159023827	31040	-0.0024
X.Bipolar.qn.25	8	176533	8084126	2273	-0.0012
X.Bipolar.qn.25	8	8084974	8086146	3	0.5221
X.Bipolar.qn.25	8	8109054	146295100	31308	-0.0021
X.Bipolar.qn.25	9	73704	141102504	23041	0.0013
X.Bipolar.qn.26	1	69591	155197502	46051	0.0027
X.Bipolar.qn.26	1	155197511	155206349	5	-0.2347
X.Bipolar.qn.26	1	155206952	249219611	25760	-8e-04
X.Bipolar.qn.26	10	96730	13770043	5056	2e-04
X.Bipolar.qn.26	10	13771107	13771169	2	-0.3885
X.Bipolar.qn.26	10	13771383	69835125	9443	-0.004
